LFQ	22	0	0	0	2041	1593	2234	2341	2179	1073	1164	642	735	1102	647	766	738	676	979	1202	919	750	1084	961	1313	1324	1464	1051	1221	1659	2441	3050	6997	831	153556	17	3	0	0	0	0
LFQ	23	0	0	0	2073	1657	2325	2374	2179	1205	1288	649	753	1109	691	793	774	675	1074	1015	848	757	1092	1140	1225	1329	1540	1233	1396	1522	2280	2976	7044	822	152895	19	1	0	0	0	0
LFQ	24	0	0	0	2257	1977	3858	3215	3442	2467	2140	1628	1476	1989	1138	1297	1218	1115	1298	1151	914	608	988	668	1364	638	641	804	866	820	1667	777	4298	696	151314	18	6	0	0	0	0
LFQ	25	0	0	0	2287	1803	2949	2853	3009	1464	1731	1211	1279	1576	966	1384	1032	1034	1430	993	1104	834	956	1022	828	826	1012	819	910	979	1921	1594	5573	722	152624	23	5	0	0	0	0
LFQ	26	0	0	0	2500	1737	2607	2593	2297	1360	1397	899	1095	1423	900	1271	1067	1200	1333	2705	1323	1113	1159	1155	1210	978	1123	1097	1067	1221	1707	1335	5447	979	151435	15	5	0	0	0	0
LFQ	27	0	0	0	2570	1784	3687	3303	3575	1974	2078	1452	1581	1807	1153	1505	1263	988	1231	1088	923	747	827	876	801	735	826	820	747	1093	1629	1151	4808	722	150986	21	2	0	0	0	0
LFQ	28	0	0	0	2697	1832	3198	3138	3685	1790	2505	1466	2183	2011	1404	1354	1356	1002	1335	994	877	855	831	917	800	752	884	939	754	1049	1686	873	4635	660	150260	25	6	0	0	0	0
LFQ	29	0	0	0	2461	1994	2821	2836	2994	1301	1908	1019	1584	1760	1428	1294	1709	1200	1713	1012	1175	925	957	1053	842	718	748	929	1014	1017	1791	1166	5746	1264	150341	33	0	0	0	0	0
LFQ	30	0	0	0	2575	3737	5834	4311	3747	2023	2022	1302	1384	1485	912	1011	1099	721	1016	779	810	527	658	648	883	564	531	793	717	930	1626	863	4568	690	149946	37	4	0	0	0	0
LFQ	31	0	0	0	2620	1989	2805	2795	2582	1331	1477	937	1205	1457	1079	1167	1422	1134	1694	1080	1404	1070	1062	1438	995	934	905	1235	1304	1137	2186	1343	5980	1075	149853	47	11	0	0	0	0
LFQ	32	0	0	0	2846	2689	5342	3874	3491	1895	2048	1375	1467	1631	1125	1078	1219	828	1130	923	825	724	728	743	682	738	695	833	696	971	1688	1132	5356	699	149209	65	8	0	0	0	0
LFQ	33	0	0	0	3125	2748	5386	3037	3344	1860	1886	1161	1360	1448	1071	1224	1078	874	1072	984	901	865	862	789	904	770	935	899	841	1075	1906	1089	5368	842	148987	57	5	0	0	0	0
LFQ	34	0	0	0	2900	1985	3976	2988	3305	1904	1929	1146	1547	1631	1150	1458	1307	1015	1292	1167	1013	906	881	952	929	741	1142	874	1030	1100	2116	1176	6030	988	148113	55	7	0	0	0	0
LFQ	35	0	0	0	3377	2278	4552	3406	3757	2225	1901	1381	1648	1548	1227	1265	1131	862	1218	940	878	718	892	869	903	723	751	954	864	1003	1948	985	5507	804	148179	52	7	0	0	0	0
LFQ	36	0	0	0	3892	4065	4772	3762	2922	1724	1744	1156	1172	1309	954	935	1041	753	1033	788	820	693	755	802	735	784	792	808	740	1015	1903	1330	5958	713	148844	37	2	0	0	0	0
LFQ	37	0	0	0	3089	2485	4066	3478	2556	2131	1754	1339	1537	1510	1090	1195	1131	945	1228	1083	969	809	933	782	975	766	1002	928	1030	1110	2381	1589	7346	817	146650	47	2	0	0	0	0
LFQ	38	0	0	0	2988	1875	2821	2833	2338	1456	1599	1046	1320	1459	1378	1303	1435	1355	1299	1245	1597	1009	1228	1180	1158	804	894	1193	1264	1015	2254	1610	6704	1209	147838	43	3	0	0	0	0
LFQ	39	0	0	0	2938	2023	2838	3166	2343	1730	1795	1157	1651	1662	1523	1301	1456	1255	1238	1171	1357	1000	1068	1107	1139	758	905	1228	1296	1243	2691	1590	8937	1001	144141	44	1	0	0	0	0
LFQ	40	0	0	0	3004	2143	3198	3147	2565	1705	1738	1193	1486	1569	1436	1309	1427	1122	1233	1121	1228	873	967	1084	1063	713	875	1111	1219	1023	2264	1590	7277	1226	146800	38	6	0	0	0	0
LFQ	41	0	0	0	3151	1927	2705	2729	2331	1410	1446	916	1028	1181	897	1107	1038	865	1144	1336	1226	990	1180	1273	1233	1081	1670	1259	1427	1627	3248	2132	7901	1323	145909	61	2	0	0	0	0
LFQ	42	0	0	0	3201	2286	3753	3855	3472	2435	2269	1502	1671	1563	1179	1235	1264	1007	1339	1035	989	826	987	864	950	724	942	856	982	1068	2465	1334	7070	1059	144481	78	12	0	0	0	0
LFQ	43	0	0	0	3267	2196	2799	2984	2550	1527	1575	1149	1301	1349	1142	1209	1407	1137	1564	1144	1444	1227	1128	1417	1272	980	1128	1491	1546	1303	2776	1790	8331	1323	143231	62	4	0	0	0	0
LFQ	44	0	0	0	3107	1993	2812	2598	2306	1432	1443	902	1012	1138	867	980	1183	1004	1485	1065	1401	1218	1156	1653	1361	1062	1207	1792	1986	1384	3124	1958	8606	1438	143981	92	7	0	0	0	0
LFQ	45	0	0	0	3342	2688	4560	3409	4117	2442	2184	1427	1738	1607	1177	1357	1280	998	1358	1023	1022	690	817	962	792	719	713	822	880	923	2405	1265	7409	1171	143351	91	14	0	0	0	0
LFQ	46	0	0	0	5171	4607	4817	3662	2704	2235	1948	1207	1446	1381	1030	1109	995	892	1072	947	856	780	848	857	782	698	1041	840	1079	1218	2427	1474	7789	993	141781	62	5	0	0	0	0
LFQ	47	0	0	0	3663	2160	2800	2897	2381	1691	1862	1174	1828	1478	1534	2009	1329	1685	1083	1756	1315	1019	1062	1119	1330	851	1259	1099	1318	1477	2654	1619	8724	1738	140728	101	10	0	0	0	0
LFQ	48	0	0	0	4718	2871	4056	4155	2787	2356	2349	1428	1756	1587	1184	1217	1116	970	1243	1015	994	738	800	786	946	783	901	1119	1001	1238	2301	1402	7781	1342	141705	103	5	0	0	0	0
LFQ	49	0	0	0	3492	2029	2895	2948	2436	1711	1787	1214	1629	1736	1565	1755	1787	1527	1744	1725	1523	1259	1168	1211	1210	833	962	1270	1310	1405	2872	1500	8723	1503	139930	88	6	0	0	0	0
LFQ	50	0	0	0	3528	2194	3215	3241	2821	2077	2048	1497	1869	1930	1707	1590	1527	1276	1476	1272	1202	928	1034	980	1054	741	957	1126	1218	1260	2760	1377	9033	1721	139996	92	6	0	0	0	0
LFQ	51	0	0	0	4355	2902	6465	4118	2828	2407	2010	1340	1394	1398	987	1050	999	883	1061	912	832	708	873	750	830	709	912	888	1132	1169	2768	1595	8904	882	140641	47	4	0	0	0	0
LFQ	52	0	0	0	4040	3116	4936	4070	2709	2692	2017	1519	1632	1531	1101	1223	1122	871	1120	997	889	827	896	848	976	736	1097	972	1155	1298	2732	1470	9269	1057	139777	56	2	0	0	0	0
LFQ	53	0	0	0	3611	2255	3225	3132	2591	2137	2009	1548	1839	1953	1477	1687	1492	1169	1383	1355	1271	983	1136	901	1148	843	1055	1168	1228	1306	2844	1598	9715	1268	139344	73	9	0	0	0	0
LFQ	54	0	0	0	3648	2731	3970	3676	2795	2486	2125	1712	1917	1759	1308	1479	1306	1070	1186	1257	1074	904	1020	903	1129	842	964	1208	1286	1340	3188	1735	11052	1064	136529	85	5	0	0	0	0
LFQ	55	0	0	0	3505	2366	3656	3380	2466	2540	2000	1661	1816	1921	1253	1560	1302	1030	1338	1305	1073	922	1061	897	1162	763	1108	1113	1330	1421	3116	1774	10548	1208	138072	84	2	0	0	0	0
LFQ	56	0	0	0	3752	2181	2884	3168	2506	1808	1700	1186	1451	1438	1131	1413	1318	1041	1472	1236	1122	1103	1084	1071	1110	1010	1134	1555	1176	1469	3555	2345	10927	901	139452	52	2	0	0	0	0
LFQ	57	0	0	0	3685	2024	2591	2676	2262	1486	1431	984	1195	1203	987	1186	1183	1058	1410	1387	1253	1213	1277	1285	1510	1167	1547	1697	1649	1715	4289	2505	11794	1248	137760	94	2	0	0	0	0
LFQ	58	0	0	0	3706	2472	3481	3598	3068	2388	2162	1361	1576	1717	1157	1273	1359	1033	1329	1160	1148	864	1215	1037	1199	897	1243	1269	1397	1448	4127	1754	11835	1084	135305	86	5	0	0	0	0
LFQ	59	0	0	0	3544	1992	2796	2694	2379	1644	1578	1120	1347	1494	1167	1525	1467	1113	1550	1507	1379	1211	1217	1270	1503	1050	1291	1682	1611	1714	4530	2387	13204	1173	134534	78	2	0	0	0	0
LFQ	60	0	0	0	3493	1887	2568	2501	2196	1445	1386	983	1141	1235	1105	1312	1369	1230	1639	1554	1614	1346	1565	1489	1803	1130	1409	1897	1833	1789	4753	2568	13776	1230	133428	75	4	0	0	0	0
LFQ	61	0	0	0	3723	2039	2481	2510	2006	1385	1369	947	1065	1029	751	878	933	767	1091	942	933	949	1011	1107	1328	1199	1321	1461	1653	2128	10922	3479	13790	1462	131980	108	6	0	0	0	0
LFQ	62	0	0	0	3742	2043	2466	2521	2045	1387	1302	875	979	1013	784	1014	1003	762	1100	1004	869	976	923	1088	1312	1108	1333	1563	1738	2178	10923	3580	14337	1828	130750	198	9	0	0	0	0
LFQ	63	0	0	0	3761	2053	2591	2525	2163	1402	1362	814	1066	986	833	1005	1025	799	1087	1172	1002	913	956	1016	1387	1162	1317	1744	1632	2021	11185	3557	14797	1920	129259	231	10	0	0	0	0
LFQ	64	0	0	0	3713	2043	2623	2550	2058	1466	1416	884	1116	1064	821	1072	1084	920	1193	1293	1145	807	1090	1036	1522	1042	1238	1678	1474	1764	11355	3524	15518	2008	127965	256	15	0	0	0	0
LFQ	65	0	0	0	3620	2082	2749	2581	2110	1612	1412	1008	1253	1098	885	1145	1213	1010	1211	1637	1234	811	1076	1034	1738	964	1281	1634	1586	1681	12287	3770	17536	2115	123043	311	26	0	0	0	0
LFQ	66	0	0	0	3726	2187	2764	2651	2212	1740	1597	1227	1322	1105	1044	1145	1374	1041	1292	1444	1146	942	1110	1323	1435	1135	1488	1532	1965	2474	14912	4991	18179	4344	112721	1042	143	0	0	0	0
LFQ	67	0	0	0	3686	2125	2953	2820	2245	1853	1584	1294	1360	1165	1043	1245	1461	1019	1453	1793	1096	1167	1175	2129	1562	1257	1694	1594	2268	2551	14891	4449	19406	4561	108091	1557	206	0	0	0	0
LFQ	68	0	0	0	3922	2212	3308	2796	2313	1994	1553	1403	1395	1254	1056	1464	1554	977	1368	2106	1187	1403	1147	3415	1601	1266	1774	1687	2471	2514	12833	3983	19121	4593	107252	1630	201	0	0	0	0
LFQ	69	0	0	0	4488	2571	3579	2790	2327	2066	1768	1536	1277	1427	1126	1753	1674	900	1489	2826	1366	1446	1078	4491	1447	1163	2135	1640	2591	2481	8867	3736	18038	4709	108558	1260	150	0	0	0	0
LFQ	70	0	0	0	5101	2748	3924	2678	2382	2059	1948	1577	1297	1468	1176	1982	1766	870	1396	3144	1606	1310	923	4792	1329	1137	1931	1507	2315	2351	6801	3461	17275	4917	110364	1116	102	0	0	0	0
LFQ	71	0	0	0	7195	4518	4465	3464	3642	2828	2314	2100	1985	1770	1532	1939	1840	989	1333	1454	883	1007	952	1129	1104	1135	1419	1425	1864	2562	4842	3887	16107	4929	111230	859	51	0	0	0	0
LFQ	72	0	0	0	8055	4422	4959	3442	3552	2978	2341	1956	1882	1685	1391	1819	1588	856	1202	1519	917	867	1003	1056	1229	1011	1395	1448	1955	2650	5118	3993	17432	5190	108804	986	52	0	0	0	0
LFQ	73	0	0	0	8694	4408	5178	3466	3630	2883	2373	1964	1784	1641	1235	1725	1555	877	1034	1471	950	781	1087	1038	1305	1034	1351	1549	2056	2614	5311	3710	17618	5484	107834	1081	32	0	0	0	0
LFQ	74	0	0	0	9388	4420	5213	3329	3559	2875	2390	1907	1734	1510	1237	1739	1424	873	996	1486	973	866	1015	950	1360	1087	1469	1641	2109	2751	5518	3931	18326	5368	106206	1059	44	0	0	0	0
LFQ	75	0	0	0	9712	4306	5236	3542	3609	2886	2445	1844	1661	1555	1216	1677	1375	824	1042	1415	987	810	1000	1072	1416	1057	1564	1703	2102	2732	5712	3944	18984	5392	104820	1091	22	0	0	0	0
LFQ	76	0	0	0	11591	6128	6413	4094	2936	2262	1763	1226	1366	1080	846	1029	945	709	927	963	831	821	985	902	1190	913	1318	1565	1708	2360	5509	2905	19383	1491	112434	150	10	0	0	0	0
LFQ	77	0	0	0	11531	6211	6384	4155	3019	2280	1773	1159	1318	1079	879	1047	945	805	892	959	898	724	998	920	1412	947	1384	1579	1961	2447	5746	2870	20497	1819	109848	262	5	0	0	0	0
LFQ	78	0	0	0	11601	6157	6265	3982	3196	2300	1814	1246	1359	1104	847	1046	1042	745	973	986	902	768	1088	892	1493	932	1394	1793	2114	2452	6265	3084	21052	1996	107583	276	6	0	0	0	0
LFQ	79	0	0	0	11808	6100	6097	4111	3173	2311	1821	1266	1425	1069	912	1144	1040	759	926	1108	932	820	1081	903	1652	916	1403	1867	2153	2486	6626	3189	21983	1923	105473	276	0	0	0	0	0
LFQ	80	0	0	0	11838	5975	6002	4255	3188	2339	1818	1261	1483	1117	933	1099	1046	712	962	1078	969	778	1141	887	1682	927	1460	1943	2183	2558	6799	3187	22122	2010	104735	255	11	0	0	0	0
LFQ	81	0	0	0	11828	6085	5658	4341	3269	2443	2050	1397	1557	1172	973	1170	1020	793	1048	1056	1018	948	1112	1004	1529	1088	1696	1790	2276	2834	6843	3577	23373	1758	101872	167	8	0	0	0	0
LFQ	82	0	0	0	11828	5915	5870	4357	3198	2451	2071	1313	1525	1178	963	1173	1127	813	1049	1139	1046	890	1201	995	1690	1094	1715	1988	2474	2890	7082	3596	23625	2201	100029	264	3	0	0	0	0
LFQ	83	0	0	0	11966	5830	5711	4367	3286	2582	2007	1347	1646	1170	932	1289	1122	823	1030	1205	1081	896	1337	1005	1816	1109	1708	2193	2668	3031	7671	3834	24947	2163	96668	307	6	0	0	0	0
LFQ	84	0	0	0	11823	6086	5578	4379	3321	2587	2022	1431	1627	1152	983	1284	1173	906	966	1262	1118	865	1339	1072	1931	1075	1709	2205	2661	3081	7896	3823	25417	2264	95376	331	10	0	0	0	0
LFQ	85	0	0	0	12008	5871	5750	4413	3418	2602	2068	1380	1617	1105	947	1283	1219	781	1016	1349	1148	906	1364	972	2083	1070	1719	2316	2664	3119	8137	3931	25543	2233	94385	326	10	0	0	0	0
LFQ	86	0	0	0	12057	5981	5639	4617	3436	2575	2154	1457	1707	1326	1145	1383	1249	953	1246	1336	1121	1140	1440	1318	1985	1376	2137	2329	2839	3642	8268	4572	26408	2106	89559	247	5	0	0	0	0
LFQ	87	0	0	0	11985	6201	5627	4466	3423	2664	2149	1441	1775	1271	1121	1428	1168	929	1225	1453	1289	1052	1502	1235	2142	1404	2136	2500	2990	3607	8609	4707	26610	2665	87596	373	10	0	0	0	0
LFQ	88	0	0	0	11861	6098	5733	4585	3593	2742	2144	1447	1763	1299	1053	1397	1335	910	1118	1498	1331	1032	1510	1279	2370	1363	2222	2632	3159	3585	9160	4793	27454	2869	85004	405	9	0	0	0	0
LFQ	89	0	0	0	11712	6143	5743	4585	3604	2795	2226	1478	1860	1289	1006	1502	1398	910	1225	1565	1387	1106	1652	1265	2528	1383	2247	2794	3219	3751	9457	4993	27937	2889	82653	442	9	0	0	0	0
LFQ	90	0	0	0	11814	6215	5778	4636	3670	2719	2096	1550	1970	1254	1068	1570	1419	951	1194	1573	1299	1131	1677	1247	2701	1427	2187	2800	3430	3901	9904	5162	28621	2847	80489	435	18	0	0	0	0
LFQ	91	0	0	0	12093	6282	5747	4756	3632	2715	2361	1665	1861	1438	1204	1531	1372	1100	1429	1596	1338	1413	1637	1511	2362	1808	2474	2652	3404	4267	9440	5720	28268	2892	78415	362	8	0	0	0	0
LFQ	92	0	0	0	12021	6158	5846	4849	3617	2896	2381	1605	1924	1385	1224	1663	1417	1114	1341	1760	1477	1271	1882	1466	2629	1784	2664	2925	3744	4456	9976	5851	28972	3291	74660	492	12	0	0	0	0
LFQ	93	0	0	0	11877	6287	6004	4813	3698	2804	2379	1638	1996	1380	1225	1686	1493	1068	1408	1776	1573	1289	1862	1529	2789	1705	2745	3209	3926	4380	10666	6119	29225	3523	72082	582	17	0	0	0	0
LFQ	94	0	0	0	11871	6217	6061	4856	3785	3006	2298	1671	2166	1379	1218	1776	1631	1066	1387	1931	1644	1343	2039	1505	3025	1774	2722	3204	4050	4606	10927	6502	29779	3432	69335	530	17	0	0	0	0
LFQ	95	0	0	0	11710	6410	6062	4930	3779	2932	2388	1665	2223	1449	1251	1906	1718	1104	1385	1994	1626	1419	2093	1578	3331	1791	2745	3436	4215	4675	11235	6577	30029	3401	67102	576	18	0	0	0	0
LFQ	96	0	0	0	12191	6363	6157	5099	3928	2876	2617	1904	2216	1655	1519	1850	1648	1381	1633	1913	1642	1707	2125	1930	2981	2199	3123	3214	4163	5009	10897	7287	29581	3546	63912	469	18	0	0	0	0
LFQ	97	0	0	0	12074	6395	6268	5034	3974	3193	2492	1864	2239	1565	1420	1973	1698	1364	1665	2280	1756	1702	2302	1880	3145	2180	3235	3519	4375	5078	11448	7292	29966	3961	60855	552	9	0	0	0	0
LFQ	98	0	0	0	11998	6379	6273	5065	4005	3163	2455	1832	2387	1572	1432	2015	1824	1374	1638	2327	1907	1764	2413	1898	3464	2184	3240	3708	4716	5433	11764	7576	29860	4158	58277	632	20	0	0	0	0
LFQ	99	0	0	0	11884	6513	6278	5132	4017	3147	2548	1857	2480	1543	1429	2177	1916	1306	1692	2461	1967	1690	2429	1875	3671	2223	3262	3827	4799	5445	12216	7873	29648	4142	56616	675	15	0	0	0	0
LFQ	100	0	0	0	11921	6496	6147	5216	4078	3159	2663	1913	2494	1559	1519	2274	2078	1397	1704	2521	1996	1731	2539	1927	3771	2249	3384	4007	4958	5454	12535	7945	30143	4117	54180	660	18	0	0	0	0
LFQ	101	0	0	0	12323	6517	6494	5505	4168	3160	2885	2069	2445	1739	1802	2342	1864	1660	2022	2297	1997	2153	2581	2416	3232	2782	3639	3486	5005	5764	11125	8601	29065	4331	52710	562	12	0	0	0	0
LFQ	102	0	0	0	12366	6633	6580	5211	4089	3194	2836	2067	2502	1777	1757	2371	1936	1522	1965	2652	2122	2099	2686	2291	3740	2779	3919	3751	5053	5975	11790	8565	28638	4817	50309	743	18	0	0	0	0
LFQ	103	0	0	0	12187	6687	6513	5317	4289	3360	2787	1992	2681	1772	1620	2446	2091	1641	1981	2739	2194	2169	2791	2321	3969	2607	3890	4157	5281	5963	12151	8931	28824	4921	47707	759	15	0	0	0	0
LFQ	104	0	0	0	12187	6757	6428	5514	4277	3476	2843	2177	2901	1768	1694	2608	2349	1669	2033	2942	2303	2123	3022	2282	4353	2920	4123	4230	5519	6111	12780	8873	28627	4756	44351	743	14	0	0	0	0
LFQ	105	0	0	0	12092	6709	6604	5607	4342	3481	2788	2131	3067	1888	1763	2772	2340	1689	2036	3132	2451	2253	3076	2353	4498	2809	3985	4301	5546	6178	13034	9030	28690	4673	42718	705	12	0	0	0	0
LFQ	106	0	0	0	12495	6975	6525	5844	4541	3660	3374	2426	2919	2021	2223	2627	2271	2029	2576	2838	2383	2652	3051	2917	3847	3567	4367	4172	5764	6618	11656	10084	26399	5278	39878	758	18	0	0	0	0
LFQ	107	0	0	0	12309	6725	6846	6019	4665	3916	3292	2571	3176	2274	2363	3012	2543	2070	2643	3272	2712	2913	3509	2906	4546	3543	4494	4598	6016	6883	12878	10357	26648	4919	33473	648	14	0	0	0	0
LFQ	108	0	0	0	12385	6879	6881	6110	5325	4594	3519	3054	5795	2124	2348	5281	3954	2029	2824	5237	3423	2920	4515	3165	6504	3426	5289	5492	6112	6904	10567	5699	19424	4697	31560	680	37	0	0	0	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	0.25	108
GCF	1.01	205
GCF	2.01	349
GCF	3.02	440
GCF	4.02	419
GCF	5.03	442
GCF	5.78	433
GCF	6.53	381
GCF	7.54	354
GCF	8.54	303
GCF	9.55	305
GCF	10.55	318
GCF	11.31	311
GCF	12.06	309
GCF	13.07	285
GCF	14.07	329
GCF	15.08	356
GCF	16.08	370
GCF	17.09	394
GCF	17.84	405
GCF	18.59	428
GCF	19.60	466
GCF	20.60	588
GCF	21.61	667
GCF	22.61	783
GCF	23.37	942
GCF	24.12	1199
GCF	25.13	1525
GCF	26.13	1757
GCF	27.14	2191
GCF	28.14	2658
GCF	28.89	3291
GCF	29.65	3922
GCF	30.65	4777
GCF	31.66	5605
GCF	32.66	6433
GCF	33.67	7301
GCF	34.67	8071
GCF	35.43	8797
GCF	36.18	9263
GCF	37.19	9829
GCF	38.19	10132
GCF	39.20	10300
GCF	40.20	10247
GCF	40.95	10284
GCF	41.71	9945
GCF	42.71	9290
GCF	43.72	8689
GCF	44.72	7603
GCF	45.73	6641
GCF	46.48	5731
GCF	47.24	4642
GCF	48.24	3781
GCF	49.25	3193
GCF	50.25	2506
GCF	51.26	2055
GCF	52.26	1536
GCF	53.02	1138
GCF	53.77	872
GCF	54.77	699
GCF	55.78	559
GCF	56.78	412
GCF	57.79	284
GCF	58.54	173
GCF	59.30	134
GCF	60.30	108
GCF	61.31	92
GCF	62.31	60
GCF	63.32	47
GCF	64.07	37
GCF	64.82	30
GCF	65.83	20
GCF	66.83	12
GCF	67.84	11
GCF	68.84	12
GCF	69.85	13
GCF	70.60	14
GCF	71.36	10
GCF	72.86	9
GCF	74.37	7
GCF	75.38	4
GCF	76.13	10
GCF	77.39	7
GCF	78.89	15
GCF	79.90	8
GCF	80.90	11
GCF	81.66	7
GCF	82.41	6
GCF	83.42	4
GCF	84.42	6
GCF	85.43	5
GCF	86.43	3
GCF	87.44	4
GCF	88.19	3
GCF	88.94	2
GCF	89.95	1
GCF	90.95	2
GCF	91.96	1
GCF	93.22	0
GCF	94.47	1
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
GCL	0.25	102
GCL	1.01	187
GCL	2.01	287
GCL	3.02	404
GCL	4.02	429
GCL	5.03	423
GCL	5.78	440
GCL	6.53	422
GCL	7.54	419
GCL	8.54	360
GCL	9.55	378
GCL	10.55	420
GCL	11.31	365
GCL	12.06	430
GCL	13.07	393
GCL	14.07	439
GCL	15.08	465
GCL	16.08	441
GCL	17.09	507
GCL	17.84	492
GCL	18.59	504
GCL	19.60	531
GCL	20.60	642
GCL	21.61	723
GCL	22.61	855
GCL	23.37	915
GCL	24.12	1283
GCL	25.13	1475
GCL	26.13	1816
GCL	27.14	2150
GCL	28.14	2702
GCL	28.89	3218
GCL	29.65	3726
GCL	30.65	4442
GCL	31.66	5359
GCL	32.66	6106
GCL	33.67	6841
GCL	34.67	7546
GCL	35.43	8487
GCL	36.18	8739
GCL	37.19	9384
GCL	38.19	9551
GCL	39.20	9515
GCL	40.20	9230
GCL	40.95	8816
GCL	41.71	8171
GCL	42.71	7673
GCL	43.72	6909
GCL	44.72	6151
GCL	45.73	5350
GCL	46.48	4721
GCL	47.24	4125
GCL	48.24	3632
GCL	49.25	3262
GCL	50.25	2807
GCL	51.26	2529
GCL	52.26	2054
GCL	53.02	1873
GCL	53.77	1628
GCL	54.77	1480
GCL	55.78	1260
GCL	56.78	1096
GCL	57.79	982
GCL	58.54	865
GCL	59.30	782
GCL	60.30	740
GCL	61.31	662
GCL	62.31	605
GCL	63.32	526
GCL	64.07	491
GCL	64.82	443
GCL	65.83	413
GCL	66.83	420
GCL	67.84	323
GCL	68.84	337
GCL	69.85	369
GCL	70.60	329
GCL	71.36	282
GCL	72.36	302
GCL	73.37	272
GCL	74.37	219
GCL	75.38	232
GCL	76.13	214
GCL	76.88	224
GCL	77.89	183
GCL	78.89	167
GCL	79.90	173
GCL	80.90	139
GCL	81.66	144
GCL	82.41	117
GCL	83.42	112
GCL	84.42	100
GCL	85.43	98
GCL	86.93	61
GCL	88.19	70
GCL	88.94	55
GCL	89.95	37
GCL	90.95	25
GCL	91.96	17
GCL	92.96	18
GCL	93.72	12
GCL	94.47	11
GCL	95.48	15
GCL	96.48	0
GCL	97.49	8
GCL	98.49	3
GCL	99.50	4
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	28.39	17.37	25.92	28.32	0.49	0.00
GCC	2	38.21	16.39	16.83	28.57	0.10	0.00
GCC	3	29.79	16.82	16.84	36.55	0.09	0.00
GCC	4	28.33	26.92	17.66	27.09	0.07	0.00
GCC	5	28.43	17.68	26.44	27.45	0.05	0.00
GCC	6	27.67	18.09	27.47	26.77	0.03	0.00
GCC	7	36.05	17.68	18.48	27.80	0.01	0.00
GCC	8	37.39	17.49	17.21	27.91	0.00	0.00
GCC	9	28.14	17.91	26.20	27.75	0.00	0.00
GCC	10	37.13	17.52	17.39	27.96	0.00	0.00
GCC	11	27.92	18.00	26.01	28.07	0.00	0.00
GCC	12	27.93	25.25	18.87	27.95	0.00	0.00
GCC	13	27.99	17.67	26.16	28.19	0.00	0.00
GCC	14	28.44	17.56	22.64	31.35	0.00	0.00
GCC	15	28.54	21.87	17.69	31.90	0.00	0.00
GCC	16	28.80	18.31	21.68	31.21	0.00	0.00
GCC	17	29.78	20.36	19.30	30.56	0.00	0.00
GCC	18	31.32	17.65	23.11	27.92	0.01	0.00
GCC	19	28.81	18.24	22.28	30.67	0.02	0.00
GCC	20	33.17	20.45	18.38	28.00	0.02	0.00
GCC	21	31.59	17.72	23.02	27.68	0.03	0.00
GCC	22	28.58	17.55	25.98	27.89	0.04	0.00
GCC	23	29.47	17.67	24.89	27.97	0.04	0.00
GCC	24	33.81	18.05	20.11	28.03	0.04	0.00
GCC	25	35.33	17.72	17.87	29.07	0.04	0.00
GCC	26	32.83	17.79	18.72	30.66	0.05	0.00
GCC	27	28.66	19.20	24.10	28.04	0.06	0.00
GCC	28	32.33	21.18	18.56	27.93	0.07	0.00
GCC	29	28.71	20.92	22.82	27.55	0.07	0.00
GCC	30	29.36	18.50	22.95	29.19	0.09	0.00
GCC	31	30.99	18.20	22.57	28.24	0.09	0.00
GCC	32	29.74	18.14	21.24	30.88	0.11	0.00
GCC	33	34.73	19.04	17.84	28.39	0.13	0.00
GCC	34	28.85	21.85	21.26	28.04	0.15	0.00
GCC	35	32.10	20.93	18.57	28.39	0.17	0.00
GCC	36	29.88	18.55	19.70	31.87	0.19	0.00
GCC	37	30.39	21.67	17.81	30.12	0.20	0.00
GCC	38	28.81	19.07	17.31	34.81	0.21	0.00
GCC	39	28.08	24.40	17.90	29.63	0.22	0.00
GCC	40	28.17	19.65	21.51	30.67	0.23	0.00
GCC	41	27.95	21.20	22.14	28.71	0.24	0.00
GCC	42	28.19	20.20	21.31	30.30	0.25	0.00
GCC	43	29.17	18.14	23.71	28.98	0.26	0.00
GCC	44	30.32	17.85	22.02	29.81	0.27	0.00
GCC	45	28.72	17.59	20.58	33.11	0.28	0.00
GCC	46	28.17	20.58	20.68	30.57	0.29	0.00
GCC	47	28.38	17.80	21.68	32.14	0.30	0.00
GCC	48	28.46	21.41	17.71	32.42	0.30	0.00
GCC	49	29.36	22.00	17.18	31.46	0.31	0.00
GCC	50	30.62	18.39	20.85	30.15	0.32	0.00
GCC	51	28.73	19.14	18.77	33.36	0.32	0.00
GCC	52	31.45	20.46	17.43	30.67	0.32	0.00
GCC	53	28.68	19.32	17.30	34.70	0.33	0.00
GCC	54	28.37	23.68	18.39	29.56	0.34	0.00
GCC	55	32.37	18.51	19.19	29.93	0.34	0.00
GCC	56	29.93	17.97	17.17	34.93	0.35	0.00
GCC	57	31.18	17.82	17.05	33.95	0.35	0.00
GCC	58	32.45	17.93	17.93	31.69	0.36	0.00
GCC	59	32.65	19.34	19.09	28.91	0.36	0.00
