ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	short3_cov	short3_Ocov	short4_cov	short4_Ocov	long_nb	short1_nb	short2_nb	short3_nb	short4_nb
219	5	2	2	0.000000	35.600000	35.600000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
220	7	1	1	0.000000	20.142857	20.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
221	7	1	1	0.000000	25.571429	25.571429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
222	7	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	9	0	0	0
223	7	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
224	209	1	2	0.000000	39.258373	39.258373	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	212	0	0	0
225	12930	0	1	0.000000	9.916937	1.491338	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2983	0	0	0
226	17	1	1	0.000000	8.941176	8.941176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
227	2	2	2	0.000000	35.500000	35.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	21	0	0	0
228	75	1	1	0.000000	33.040000	33.040000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	79	0	0	0
229	11	2	2	0.000000	123.181818	123.181818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	67	0	0	0
230	1	1	2	0.000000	113.000000	113.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	49	0	0	0
231	6	1	1	0.000000	80.833333	80.833333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	42	0	0	0
232	29	1	1	0.000000	23.000000	23.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
233	4	0	0	0.000000	17.000000	17.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	6	0	0	0
234	22	0	0	0.000000	20.772727	20.772727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	25	0	0	0
235	60	1	1	0.000000	21.900000	21.900000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	31	0	0	0
236	18	1	1	0.000000	128.555556	128.555556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	59	0	0	0
237	4689	0	1	0.000000	10.434421	3.522926	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1166	0	0	0
238	2	1	1	0.000000	53.000000	53.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	51	0	0	0
239	23	2	2	0.000000	14.260870	14.260870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	74	0	0	0
240	24	2	1	0.000000	17.208333	17.208333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	63	0	0	0
241	2	2	1	0.000000	22.500000	22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	19	0	0	0
242	1	1	2	0.000000	86.000000	86.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	64	0	0	0
243	1	1	2	0.000000	109.000000	109.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	83	0	0	0
244	1	2	2	0.000000	121.000000	121.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	95	0	0	0
245	1	1	2	0.000000	98.000000	98.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	75	0	0	0
246	1	2	2	0.000000	91.000000	91.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	67	0	0	0
247	2	2	2	0.000000	85.000000	85.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	64	0	0	0
248	2	1	1	0.000000	59.000000	59.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	39	0	0	0
249	1	2	1	0.000000	61.000000	61.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	39	0	0	0
250	2	2	2	0.000000	73.500000	73.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	60	0	0	0
251	1	1	1	0.000000	73.000000	73.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	51	0	0	0
252	3	2	2	0.000000	54.666667	54.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	25	0	0	0
253	1	2	1	0.000000	41.000000	41.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	14	0	0	0
254	1	1	0	0.000000	10.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
255	1	1	2	0.000000	46.000000	46.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	43	0	0	0
256	1	2	3	0.000000	90.000000	90.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	64	0	0	0
257	1	4	4	0.000000	6144.000000	6144.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	399	0	0	0
258	1	3	4	0.000000	255.000000	255.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	104	0	0	0
259	2	2	3	0.000000	84.500000	84.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	64	0	0	0
260	1	2	3	0.000000	149.000000	149.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	55	0	0	0
261	10	2	1	0.000000	58.100000	46.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	26	0	0	0
262	10596	0	0	0.000000	8.148452	1.211589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2076	0	0	0
263	1	2	2	0.000000	63.000000	63.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	43	0	0	0
264	1	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2	0	0	0
265	4040	0	0	0.000000	6.596040	3.548515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	628	0	0	0
266	1	2	4	0.000000	222.000000	222.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	68	0	0	0
267	1	2	2	0.000000	94.000000	94.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	21	0	0	0
268	5	2	1	0.000000	45.200000	45.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
269	1262	0	0	0.000000	29.932647	29.932647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	875	0	0	0
270	6	1	0	0.000000	16.833333	16.833333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
271	11	1	2	0.000000	13.272727	13.272727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	26	0	0	0
272	18	1	1	0.000000	26.000000	26.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
273	36	1	2	0.000000	19.694444	19.694444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	19	0	0	0
274	21	1	1	0.000000	9.904762	9.904762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	5	0	0	0
275	18	2	1	0.000000	61.388889	61.388889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	29	0	0	0
276	13582	0	1	0.000000	7.747313	1.172213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2488	0	0	0
277	137	2	3	0.000000	43.832117	35.751825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	166	0	0	0
278	168	1	2	0.000000	19.684524	16.511905	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	98	0	0	0
279	164	1	1	0.000000	12.408537	12.408537	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	58	0	0	0
280	26	2	1	0.000000	30.884615	30.884615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	41	0	0	0
281	71	2	2	0.000000	20.042254	20.042254	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	40	0	0	0
282	5	1	1	0.000000	11.200000	11.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	6	0	0	0
283	71	1	1	0.000000	11.845070	11.845070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	26	0	0	0
284	167	2	1	0.000000	19.197605	19.197605	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	81	0	0	0
285	5	1	1	0.000000	8.200000	8.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	5	0	0	0
286	35	1	1	0.000000	9.228571	9.228571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
287	18	1	1	0.000000	35.611111	35.611111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	26	0	0	0
288	942	1	1	0.000000	10.040340	10.040340	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	229	0	0	0
289	31	2	1	0.000000	20.516129	20.516129	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	29	0	0	0
290	12	2	2	0.000000	266.583333	266.583333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	121	0	0	0
291	3	2	1	0.000000	22.666667	22.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	16	0	0	0
292	5	1	2	0.000000	263.800000	263.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	115	0	0	0
293	33	1	1	0.000000	16.212121	16.212121	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
294	1	1	1	0.000000	237.000000	237.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	102	0	0	0
295	6	2	1	0.000000	16.833333	16.833333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	9	0	0	0
296	46	1	1	0.000000	11.391304	11.391304	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	21	0	0	0
297	18	1	1	0.000000	10.055556	10.055556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	6	0	0	0
298	11627	1	0	0.000000	9.118173	3.918380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2534	0	0	0
299	1	4	2	0.000000	76.000000	76.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	54	0	0	0
300	1	1	4	0.000000	85.000000	85.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	44	0	0	0
301	1	2	2	0.000000	72.000000	72.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	44	0	0	0
302	1	2	2	0.000000	37.000000	37.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	28	0	0	0
303	1	2	1	0.000000	28.000000	28.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	23	0	0	0
304	10	1	2	0.000000	30.200000	30.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	58	0	0	0
305	72	1	1	0.000000	15.305556	15.305556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	31	0	0	0
306	6095	0	0	0.000000	9.727317	0.277441	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1388	0	0	0
307	2	1	2	0.000000	57.500000	49.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	57	0	0	0
308	6	1	2	0.000000	67.500000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	81	0	0	0
309	1	1	2	0.000000	60.000000	53.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	50	0	0	0
310	10	1	2	0.000000	39.700000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	75	0	0	0
311	1	1	0	0.000000	11.000000	6.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	5	0	0	0
312	9100	1	1	0.000000	9.939011	2.361868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2125	0	0	0
313	2	1	0	0.000000	20.500000	20.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	25	0	0	0
314	1	1	2	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	27	0	0	0
315	7	1	2	0.000000	44.285714	36.571429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	74	0	0	0
316	2747	0	0	0.000000	7.729159	1.846014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	492	0	0	0
317	3	1	1	0.000000	36.333333	36.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	43	0	0	0
318	1	3	2	0.000000	62.000000	62.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	49	0	0	0
319	10	2	1	0.000000	28.900000	28.900000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	29	0	0	0
320	44	1	2	0.000000	8.227273	8.227273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	45	0	0	0
321	1	1	1	0.000000	71.000000	71.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	35	0	0	0
322	8	1	2	0.000000	52.375000	52.375000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	51	0	0	0
323	3295	0	0	0.000000	8.671320	7.552959	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	700	0	0	0
324	3605	0	0	0.000000	9.107074	0.197226	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	785	0	0	0
325	2	2	2	0.000000	50.000000	50.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	31	0	0	0
326	2	2	1	0.000000	31.500000	31.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
327	2	3	2	0.000000	48.000000	48.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	28	0	0	0
328	1	4	4	0.000000	422.000000	422.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	83	0	0	0
329	2	2	2	0.000000	29.000000	29.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
330	8	0	1	0.000000	21.750000	21.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	30	0	0	0
331	1	3	2	0.000000	17.000000	17.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
332	1	3	1	0.000000	20.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	9	0	0	0
333	1	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	6	0	0	0
334	1	3	2	0.000000	18.000000	18.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
335	1	2	2	0.000000	42.000000	42.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
336	1750	1	1	0.000000	20.361143	20.361143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	789	0	0	0
337	1	2	3	0.000000	111.000000	111.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	23	0	0	0
338	1	2	2	0.000000	55.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
339	26	1	1	0.000000	16.384615	16.384615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	38	0	0	0
340	1	1	1	0.000000	27.000000	27.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
341	1	2	2	0.000000	83.000000	83.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	34	0	0	0
342	3	0	1	0.000000	20.333333	20.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	16	0	0	0
343	5911	1	0	0.000000	10.347319	0.416681	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1441	0	0	0
344	1	1	2	0.000000	61.000000	49.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	52	0	0	0
345	3513	0	0	0.000000	8.081981	0.737262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	695	0	0	0
346	5	2	1	0.000000	11.600000	11.600000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	9	0	0	0
347	7879	0	0	0.000000	9.170326	4.623049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1684	0	0	0
348	2523	0	0	0.000000	7.076893	0.294887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	438	0	0	0
349	2629	0	1	0.000000	22.810955	22.810955	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1488	0	0	0
350	3414	0	0	0.000000	6.929115	1.047159	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	562	0	0	0
351	1945	0	0	0.000000	6.605141	2.195887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	322	0	0	0
352	5078	0	0	0.000000	10.125049	0.974596	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1204	0	0	0
353	1	2	0	0.000000	11.000000	11.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2	0	0	0
354	4	2	1	0.000000	28.500000	28.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	14	0	0	0
355	4041	2	1	0.000000	7.459787	2.652561	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	710	0	0	0
356	2382	0	0	0.000000	7.199832	6.253149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	399	0	0	0
357	156	1	0	0.000000	13.038462	13.038462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	57	0	0	0
358	1	0	1	0.000000	6.000000	6.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	4	0	0	0
359	7459	0	0	0.000000	7.971712	0.156723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1405	0	0	0
360	12	1	1	0.000000	20.333333	20.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	6	0	0	0
361	36	1	2	0.000000	15.861111	15.861111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
362	19	1	1	0.000000	8.421053	8.421053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	13	0	0	0
363	12	2	1	0.000000	44.750000	44.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	26	0	0	0
364	15180	0	0	0.000000	9.551910	0.622200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	3413	0	0	0
365	2589	0	0	0.000000	10.791039	10.791039	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	666	0	0	0
366	1660	0	0	0.000000	7.496386	7.496386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	295	0	0	0
367	1742	1	0	0.000000	10.363949	10.363949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	426	0	0	0
368	2469	0	0	0.000000	9.079789	8.511543	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	524	0	0	0
369	7	0	1	0.000000	9.571429	9.571429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2	0	0	0
370	10253	0	1	0.000000	8.363113	1.749342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2012	0	0	0
371	2	2	1	0.000000	13.500000	13.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
372	2	2	1	0.000000	15.000000	15.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
373	2	2	1	0.000000	10.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	6	0	0	0
374	799	0	1	0.000000	8.127660	8.127660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	150	0	0	0
375	3930	0	1	0.000000	9.998473	4.208142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	909	0	0	0
376	100	1	1	0.000000	18.100000	18.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	53	0	0	0
377	26	2	2	0.000000	26.653846	26.653846	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	33	0	0	0
378	27	2	1	0.000000	19.962963	19.962963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	29	0	0	0
379	28	1	2	0.000000	54.142857	54.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	53	0	0	0
380	8	2	2	0.000000	73.875000	73.875000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	40	0	0	0
381	45	1	1	0.000000	7.133333	7.133333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
382	11	2	2	0.000000	20.090909	20.090909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	16	0	0	0
383	22	1	1	0.000000	15.863636	15.863636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
384	58	1	1	0.000000	9.948276	9.948276	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	17	0	0	0
385	19	1	1	0.000000	8.263158	8.263158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	9	0	0	0
386	36	1	1	0.000000	8.222222	8.222222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
387	18	1	1	0.000000	140.944444	140.944444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	60	0	0	0
388	4	1	1	0.000000	18.750000	18.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	13	0	0	0
389	50	2	2	0.000000	53.440000	53.440000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	87	0	0	0
390	2976	1	0	0.000000	9.904234	9.904234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	707	0	0	0
391	31	1	1	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	43	0	0	0
392	15	1	1	0.000000	41.000000	41.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	22	0	0	0
393	18	1	1	0.000000	64.833333	64.833333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	37	0	0	0
394	30	1	1	0.000000	28.133333	28.133333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	28	0	0	0
395	18	1	1	0.000000	32.166667	32.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
396	2	1	0	0.000000	13.000000	13.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	15	0	0	0
397	1	2	2	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	4	0	0	0
398	4	1	1	0.000000	18.500000	18.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	4	0	0	0
399	2	0	1	0.000000	10.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	5	0	0	0
400	1	1	0	0.000000	8.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
401	3	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
402	1	1	2	0.000000	10.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
403	3	0	2	0.000000	14.333333	14.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	4	0	0	0
404	3758	1	0	0.000000	9.321980	7.690527	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	831	0	0	0
405	47	1	1	0.000000	13.680851	13.680851	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
406	21271	0	2	0.000000	10.917916	0.036858	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	5468	0	0	0
407	196	1	0	0.000000	5.142857	5.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	22	0	0	0
408	12	1	1	0.000000	47.750000	47.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	15	0	0	0
409	24	1	1	0.000000	60.083333	60.083333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	36	0	0	0
410	6140	0	1	0.000000	11.870033	11.870033	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1692	0	0	0
411	15	1	1	0.000000	146.333333	146.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	58	0	0	0
412	22	2	2	0.000000	138.272727	138.272727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	106	0	0	0
413	1	2	1	0.000000	40.000000	40.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	25	0	0	0
414	4	1	2	0.000000	118.000000	118.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	67	0	0	0
415	54	1	1	0.000000	39.462963	39.462963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	65	0	0	0
416	1	1	1	0.000000	83.000000	83.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	42	0	0	0
417	47	1	1	0.000000	11.744681	11.744681	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	26	0	0	0
418	1	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
419	7	2	2	0.000000	28.714286	28.714286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	23	0	0	0
420	14	1	1	0.000000	20.214286	20.214286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
421	4669	1	0	0.000000	9.115228	0.594988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1027	0	0	0
422	1	0	1	0.000000	8.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	0	0	0
423	1204	0	0	0.000000	9.153654	9.153654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	256	0	0	0
424	47	0	0	0.000000	17.255319	17.255319	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	41	0	0	0
425	24205	0	0	0.000000	9.760050	1.950713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	5512	0	0	0
426	1440	0	0	0.000000	6.397917	2.084722	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	213	0	0	0
427	12	1	1	0.000000	23.583333	23.583333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
428	12	1	1	0.000000	12.750000	12.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	3	0	0	0
429	24	1	1	0.000000	11.041667	11.041667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	16	0	0	0
430	3666	0	0	0.000000	9.919258	9.509820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	862	0	0	0
431	1190	0	0	0.000000	5.810084	5.130252	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	172	0	0	0
432	1389	0	0	0.000000	6.460043	5.560835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	216	0	0	0
433	4	1	1	0.000000	59.250000	59.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
434	1580	0	0	0.000000	6.469620	6.075949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	240	0	0	0
435	1552	0	1	0.000000	7.334407	7.334407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	266	0	0	0
436	13	1	2	0.000000	35.846154	35.846154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	13	0	0	0
437	42	1	1	0.000000	8.642857	8.642857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
