ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	short3_cov	short3_Ocov	short4_cov	short4_Ocov	long_nb	short1_nb	short2_nb	short3_nb	short4_nb
790	1	3	2	0.000000	82.000000	82.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	39	0	0	0
791	1	1	1	0.000000	13.000000	13.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	4	0	0	0
792	3	0	2	0.000000	11.000000	11.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	9	0	0	0
793	1	1	1	0.000000	52.000000	50.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
794	1	5	3	0.000000	135.000000	132.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	56	0	0	0
795	3	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
796	264	1	2	0.000000	33.238636	33.238636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	177	0	0	0
797	2	2	0	0.000000	9.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
798	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
799	1	3	2	0.000000	56.000000	56.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	37	0	0	0
800	1	1	3	0.000000	55.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	35	0	0	0
801	1	1	1	0.000000	58.000000	58.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	30	0	0	0
802	3	0	1	0.000000	11.666667	11.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	9	0	0	0
803	1	1	2	0.000000	55.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	41	0	0	0
804	4	0	2	0.000000	22.500000	22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	43	0	0	0
805	6	2	1	0.000000	50.000000	43.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	71	0	0	0
806	1	4	3	0.000000	444.000000	64.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	107	0	0	0
807	1	4	3	0.000000	370.000000	31.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	99	0	0	0
808	1	5	3	0.000000	268.000000	16.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	75	0	0	0
809	11653	1	2	0.000000	14.712005	1.485540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2577	0	0	0
810	2317	1	0	0.000000	13.198964	1.255503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	471	0	0	0
811	1	1	2	0.000000	16.000000	16.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	14	0	0	0
812	1	2	3	0.000000	46.000000	46.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	44	0	0	0
813	1	2	1	0.000000	49.000000	49.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	43	0	0	0
814	1	4	4	0.000000	642.000000	555.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	360	0	0	0
815	1	2	5	0.000000	780.000000	601.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	441	0	0	0
816	1	3	3	0.000000	755.000000	581.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	434	0	0	0
817	1	1	2	0.000000	719.000000	665.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	411	0	0	0
818	1	3	3	0.000000	709.000000	648.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	407	0	0	0
819	1	2	4	0.000000	691.000000	601.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	387	0	0	0
820	1	3	2	0.000000	673.000000	585.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	386	0	0	0
821	1	4	2	0.000000	634.000000	581.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	359	0	0	0
822	1	5	1	0.000000	597.000000	544.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	350	0	0	0
823	1	9	4	0.000000	1114.000000	510.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	520	0	0	0
824	1	9	6	0.000000	1659.000000	501.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	837	0	0	0
825	1	2	1	0.000000	61.000000	58.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	35	0	0	0
826	1	0	1	0.000000	10.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
827	2	2	2	0.000000	254.500000	253.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	157	0	0	0
828	1	2	3	0.000000	344.000000	343.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	199	0	0	0
829	1	2	1	0.000000	323.000000	322.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	196	0	0	0
830	2	2	0	0.000000	15.000000	15.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
831	2	2	2	0.000000	194.000000	192.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	92	0	0	0
832	1	2	1	0.000000	126.000000	125.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	54	0	0	0
833	1	1	0	0.000000	30.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	27	0	0	0
834	1	1	4	0.000000	68.000000	68.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	68	0	0	0
835	2	1	2	0.000000	61.500000	61.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	64	0	0	0
836	3	1	2	0.000000	94.000000	53.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	118	0	0	0
837	1	3	4	0.000000	114.000000	114.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	76	0	0	0
838	1	3	2	0.000000	68.000000	68.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	50	0	0	0
839	3	1	1	0.000000	35.333333	35.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	52	0	0	0
840	1	7	3	0.000000	449.000000	251.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1044	0	0	0
841	1	2	2	0.000000	117.000000	117.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	35	0	0	0
842	1	2	2	0.000000	83.000000	83.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
843	1	2	2	0.000000	72.000000	72.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
844	2	2	1	0.000000	26.000000	26.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	5	0	0	0
845	1	8	3	0.000000	863.000000	266.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	369	0	0	0
846	9	2	1	0.000000	11.222222	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	36	0	0	0
847	95	2	1	0.000000	5.873684	5.873684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	28	0	0	0
848	2	2	2	0.000000	30.500000	30.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	27	0	0	0
849	0	10	4	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	0	523	0	0	0
850	0	3	2	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	0	771	0	0	0
851	1	3	8	0.000000	458.000000	344.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	823	0	0	0
852	2	2	1	0.000000	441.500000	308.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	844	0	0	0
853	1	4	2	0.000000	462.000000	299.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	846	0	0	0
854	1	3	1	0.000000	428.000000	294.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	846	0	0	0
855	1	2	1	0.000000	438.000000	307.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	844	0	0	0
856	1	3	1	0.000000	410.000000	279.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	840	0	0	0
857	1	3	2	0.000000	98.000000	98.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
858	2	0	2	0.000000	16.000000	16.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
859	1	0	1	0.000000	24.000000	24.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	4	0	0	0
860	1	1	2	0.000000	14.000000	14.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	13	0	0	0
861	2	0	2	0.000000	30.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	23	0	0	0
862	11567	0	2	0.000000	12.690326	1.866430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2228	0	0	0
863	2419	1	0	0.000000	15.203803	0.563869	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	567	0	0	0
864	37743	2	0	0.000000	19.604430	0.661580	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10740	0	0	0
865	2	1	2	0.000000	18.000000	18.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
866	7350	1	2	0.000000	12.552109	4.744898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1435	0	0	0
867	1	2	5	0.000000	123.000000	56.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	94	0	0	0
868	1	2	1	0.000000	86.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	70	0	0	0
869	2	0	1	0.000000	5.500000	5.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	6	0	0	0
870	1	1	1	0.000000	9.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
871	1	0	2	0.000000	16.000000	16.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	9	0	0	0
872	2	1	1	0.000000	22.500000	22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
873	1	2	2	0.000000	38.000000	38.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	26	0	0	0
874	7	0	1	0.000000	21.000000	21.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	4	0	0	0
875	3718	1	1	0.000000	12.067240	7.127757	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	659	0	0	0
876	2	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	6	0	0	0
877	1	2	2	0.000000	20.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
878	3	2	1	0.000000	16.666667	16.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	14	0	0	0
879	2	1	2	0.000000	12.000000	12.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	14	0	0	0
880	7	2	1	0.000000	13.857143	13.857143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
881	9515	1	2	0.000000	15.110772	8.867893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2162	0	0	0
882	4	1	2	0.000000	16.250000	16.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	17	0	0	0
883	6	1	2	0.000000	10.500000	10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	16	0	0	0
884	2	2	2	0.000000	28.000000	28.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	19	0	0	0
885	8	1	1	0.000000	21.000000	21.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	43	0	0	0
886	4	0	2	0.000000	29.500000	29.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
887	1	3	0	0.000000	28.000000	28.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	16	0	0	0
888	1	1	3	0.000000	60.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	22	0	0	0
889	8	2	0	0.000000	9.125000	9.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
890	2	2	1	0.000000	10.500000	10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	3	0	0	0
891	2	2	2	0.000000	10.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	3	0	0	0
892	1	2	5	0.000000	55.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	39	0	0	0
893	1	2	2	0.000000	78.000000	78.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	56	0	0	0
894	1	2	3	0.000000	126.000000	126.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	66	0	0	0
895	1	2	2	0.000000	104.000000	104.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	63	0	0	0
896	4	2	1	0.000000	53.500000	53.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	38	0	0	0
897	5	0	0	0.000000	18.800000	18.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
898	1261	2	1	0.000000	50.038065	49.973037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	917	0	0	0
899	10	1	0	0.000000	32.300000	32.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	30	0	0	0
900	4	1	2	0.000000	92.250000	92.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	54	0	0	0
901	3	2	2	0.000000	113.000000	113.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	81	0	0	0
902	1	2	3	0.000000	123.000000	123.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	80	0	0	0
903	2528	1	2	0.000000	15.827136	15.823180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	601	0	0	0
904	33	1	1	0.000000	14.333333	14.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
905	12	1	1	0.000000	14.666667	14.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	6	0	0	0
906	3	1	0	0.000000	35.666667	35.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	28	0	0	0
907	4	2	2	0.000000	73.250000	73.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	46	0	0	0
908	18	1	1	0.000000	12.777778	12.777778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	37	0	0	0
909	8	0	1	0.000000	17.750000	17.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	16	0	0	0
910	604	2	0	0.000000	8.875828	8.875828	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	84	0	0	0
911	5467	1	1	0.000000	12.860801	2.131699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1060	0	0	0
912	1	1	2	0.000000	33.000000	33.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	23	0	0	0
913	1	3	3	0.000000	70.000000	70.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	50	0	0	0
914	1	2	2	0.000000	79.000000	79.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	50	0	0	0
915	4	2	2	0.000000	39.250000	39.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
916	18	1	1	0.000000	22.333333	22.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	15	0	0	0
917	18	1	2	0.000000	54.000000	54.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
918	31	1	1	0.000000	12.677419	12.677419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
919	18	2	1	0.000000	20.333333	20.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
920	11	2	2	0.000000	149.636364	149.636364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	51	0	0	0
921	7	1	1	0.000000	133.142857	133.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	49	0	0	0
922	29	2	2	0.000000	43.827586	43.827586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	29	0	0	0
923	7	1	1	0.000000	21.142857	21.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	15	0	0	0
924	7	1	1	0.000000	27.000000	27.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	13	0	0	0
925	7	1	1	0.000000	15.857143	15.857143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	5	0	0	0
926	151	2	2	0.000000	82.225166	51.039735	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	232	0	0	0
927	168	1	2	0.000000	32.309524	28.910714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	105	0	0	0
928	122	1	2	0.000000	27.000000	27.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	63	0	0	0
929	28	1	1	0.000000	8.785714	8.785714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
930	26	2	1	0.000000	48.384615	48.384615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	48	0	0	0
931	76	1	2	0.000000	33.855263	33.855263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	50	0	0	0
932	57	1	1	0.000000	20.421053	20.421053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	28	0	0	0
933	167	2	1	0.000000	32.137725	32.137725	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	95	0	0	0
934	21	1	1	0.000000	15.095238	15.095238	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
935	874	1	1	0.000000	14.068650	14.068650	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	191	0	0	0
936	44	1	1	0.000000	21.068182	21.068182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	30	0	0	0
937	5	1	1	0.000000	88.600000	88.600000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	37	0	0	0
938	1	2	2	0.000000	107.000000	107.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	39	0	0	0
939	12	2	1	0.000000	91.916667	91.916667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	43	0	0	0
940	41	1	1	0.000000	21.439024	21.439024	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	19	0	0	0
941	31	2	1	0.000000	38.806452	38.806452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	39	0	0	0
942	3	2	1	0.000000	43.666667	43.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	28	0	0	0
943	8	2	2	0.000000	490.000000	490.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	147	0	0	0
944	5	1	2	0.000000	482.800000	482.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	145	0	0	0
945	5	1	1	0.000000	447.200000	447.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	127	0	0	0
946	19	1	1	0.000000	26.473684	26.473684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
947	6	1	2	0.000000	38.666667	38.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	25	0	0	0
948	32	1	1	0.000000	18.562500	18.562500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	21	0	0	0
949	18	1	1	0.000000	23.722222	23.722222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	14	0	0	0
950	2	3	1	0.000000	24.500000	24.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	21	0	0	0
951	1	3	2	0.000000	16.000000	16.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
952	1	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
953	2	0	1	0.000000	7.000000	7.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	5	0	0	0
954	1	2	1	0.000000	43.000000	40.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	22	0	0	0
955	2	0	1	0.000000	25.500000	25.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	16	0	0	0
956	3394	1	1	0.000000	14.508250	10.555687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	756	0	0	0
957	2	3	4	0.000000	38.500000	38.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	21	0	0	0
958	1	2	2	0.000000	42.000000	42.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
959	1	0	1	0.000000	9.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	5	0	0	0
960	1	1	0	0.000000	23.000000	23.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	13	0	0	0
961	1	2	3	0.000000	57.000000	57.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	27	0	0	0
962	1	2	2	0.000000	40.000000	40.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
963	1	2	3	0.000000	58.000000	58.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	36	0	0	0
964	1	2	3	0.000000	108.000000	108.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	40	0	0	0
965	1	7	4	0.000000	541.000000	313.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	323	0	0	0
966	1	2	2	0.000000	435.000000	283.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	289	0	0	0
967	1	3	3	0.000000	426.000000	284.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	281	0	0	0
968	2	0	1	0.000000	21.000000	21.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
969	1	2	2	0.000000	27.000000	27.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	13	0	0	0
970	1	2	3	0.000000	340.000000	340.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	191	0	0	0
971	1017	1	3	0.000000	25.683382	25.569322	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	419	0	0	0
972	1	2	4	0.000000	206.000000	144.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	137	0	0	0
973	7	1	4	0.000000	128.285714	67.428571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	878	0	0	0
974	2	1	0	0.000000	20.500000	20.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
975	1	4	2	0.000000	73.000000	73.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	44	0	0	0
976	10	1	1	0.000000	81.100000	46.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	878	0	0	0
977	6	2	2	0.000000	89.333333	59.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	843	0	0	0
978	1	1	2	0.000000	103.000000	68.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	813	0	0	0
979	2	1	2	0.000000	132.000000	79.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	836	0	0	0
980	1	2	3	0.000000	146.000000	67.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	86	0	0	0
981	1	2	1	0.000000	124.000000	76.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	73	0	0	0
982	4	1	2	0.000000	79.250000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	89	0	0	0
983	2	2	2	0.000000	12.500000	12.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
984	1	1	0	0.000000	8.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
985	1	2	1	0.000000	8.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	3	0	0	0
986	1	0	2	0.000000	38.000000	38.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	19	0	0	0
987	2	2	1	0.000000	7.500000	7.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	3	0	0	0
988	1	0	1	0.000000	5.000000	5.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	3	0	0	0
989	1	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	6	0	0	0
990	1	2	2	0.000000	6.000000	6.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	5	0	0	0
991	21	1	0	0.000000	5.285714	5.285714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	16	0	0	0
992	1	2	2	0.000000	31.000000	31.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	22	0	0	0
993	2	1	1	0.000000	6.500000	6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	9	0	0	0
994	1	2	2	0.000000	40.000000	40.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	17	0	0	0
995	2	1	1	0.000000	22.500000	22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
996	5395	0	2	0.000000	16.814087	15.528452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1334	0	0	0
997	15	1	1	0.000000	18.266667	18.266667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
998	1	2	1	0.000000	38.000000	38.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
999	4	2	1	0.000000	12.250000	12.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	13	0	0	0
1000	1	2	2	0.000000	53.000000	53.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	29	0	0	0
1001	1	2	0	0.000000	34.000000	34.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
1002	13619	2	0	0.000000	16.984213	9.163375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	3414	0	0	0
1003	1	3	3	0.000000	70.000000	66.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	36	0	0	0
1004	1	2	2	0.000000	28.000000	28.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
1005	1	2	2	0.000000	29.000000	29.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	15	0	0	0
1006	1	2	1	0.000000	20.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
1007	1	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	13	0	0	0
1008	2	1	0	0.000000	21.000000	21.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	17	0	0	0
1009	1	2	2	0.000000	30.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	21	0	0	0
