ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	short3_cov	short3_Ocov	short4_cov	short4_Ocov	long_nb	short1_nb	short2_nb	short3_nb	short4_nb
219	7	2	2	0.000000	49.142857	49.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	39	0	0	0
220	8	1	1	0.000000	19.250000	19.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
221	7	1	2	0.000000	60.000000	60.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	34	0	0	0
222	29	1	1	0.000000	19.896552	19.896552	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
223	7	2	2	0.000000	54.857143	54.857143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	32	0	0	0
224	7	2	1	0.000000	75.142857	75.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	39	0	0	0
225	18	1	1	0.000000	52.611111	52.611111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	44	0	0	0
226	4	2	2	0.000000	100.250000	100.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	51	0	0	0
227	37	1	1	0.000000	13.189189	13.189189	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	15	0	0	0
228	42	2	2	0.000000	71.571429	59.976190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	77	0	0	0
229	31	1	1	0.000000	37.000000	18.290323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	35	0	0	0
230	650	1	0	0.000000	10.335385	7.426154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	163	0	0	0
231	115	1	2	0.000000	34.313043	34.313043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	108	0	0	0
232	135	1	1	0.000000	52.962963	52.962963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	155	0	0	0
233	123	1	1	0.000000	22.333333	22.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	58	0	0	0
234	12	0	1	0.000000	23.666667	23.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	26	0	0	0
235	1752	1	1	0.000000	13.473174	8.408105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	479	0	0	0
236	3	0	0	0.000000	30.666667	30.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	16	0	0	0
237	2	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
238	21	1	2	0.000000	27.619048	27.619048	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	36	0	0	0
239	10	2	2	0.000000	88.800000	88.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	58	0	0	0
240	6	2	1	0.000000	41.666667	41.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	27	0	0	0
241	38	1	1	0.000000	18.868421	18.868421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	21	0	0	0
242	8	1	1	0.000000	55.625000	55.625000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	36	0	0	0
243	68	2	2	0.000000	58.676471	58.676471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	94	0	0	0
244	49	1	1	0.000000	18.204082	18.204082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	24	0	0	0
245	21	1	1	0.000000	13.619048	13.619048	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	13	0	0	0
246	11	1	2	0.000000	26.727273	26.727273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	24	0	0	0
247	40	1	1	0.000000	18.850000	18.850000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	28	0	0	0
248	23	2	2	0.000000	58.086957	58.086957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	51	0	0	0
249	3	1	1	0.000000	17.333333	17.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
250	23	1	1	0.000000	18.956522	18.956522	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	19	0	0	0
251	40	2	2	0.000000	41.425000	41.425000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	54	0	0	0
252	44	1	1	0.000000	17.681818	17.681818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	22	0	0	0
253	8	2	1	0.000000	77.375000	77.375000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	46	0	0	0
254	13	2	1	0.000000	94.153846	94.153846	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	70	0	0	0
255	11	1	2	0.000000	67.727273	67.727273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	54	0	0	0
256	83	2	2	0.000000	33.132530	33.132530	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	64	0	0	0
257	18	1	1	0.000000	12.833333	12.833333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	14	0	0	0
258	38	1	1	0.000000	19.868421	19.868421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	25	0	0	0
259	73	1	2	0.000000	49.493151	49.493151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	88	0	0	0
260	31	1	1	0.000000	14.580645	14.580645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	16	0	0	0
261	15	2	2	0.000000	97.000000	97.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	75	0	0	0
262	91	1	1	0.000000	17.417582	17.417582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	46	0	0	0
263	163	1	1	0.000000	30.349693	30.349693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	100	0	0	0
264	129	1	2	0.000000	34.713178	34.713178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	103	0	0	0
265	62	1	2	0.000000	24.774194	24.774194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	31	0	0	0
266	2	1	1	0.000000	39.000000	39.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	23	0	0	0
267	137	1	0	0.000000	33.211679	33.211679	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	102	0	0	0
268	145	1	1	0.000000	36.420690	36.420690	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	121	0	0	0
269	63	1	0	0.000000	21.523810	21.523810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	30	0	0	0
270	104	1	2	0.000000	34.423077	34.423077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	87	0	0	0
271	97	2	1	0.000000	48.886598	48.886598	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	110	0	0	0
272	12	1	1	0.000000	5.666667	5.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	6	0	0	0
273	1	1	2	0.000000	24.000000	24.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
274	53	1	2	0.000000	14.320755	14.320755	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	34	0	0	0
275	31	1	1	0.000000	17.709677	17.709677	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	15	0	0	0
276	41	2	1	0.000000	15.243902	15.243902	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	25	0	0	0
277	159	2	2	0.000000	49.534591	42.358491	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	180	0	0	0
278	24	0	1	0.000000	25.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	21	0	0	0
279	25	1	1	0.000000	17.440000	17.440000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
280	4	1	2	0.000000	67.750000	50.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	36	0	0	0
281	1	2	2	0.000000	108.000000	91.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	45	0	0	0
282	8	2	1	0.000000	53.250000	53.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	34	0	0	0
283	84	1	1	0.000000	9.250000	9.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	21	0	0	0
284	30	2	1	0.000000	26.666667	26.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	28	0	0	0
285	94	0	1	0.000000	22.574468	22.574468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	72	0	0	0
286	47	1	2	0.000000	30.297872	30.297872	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	54	0	0	0
287	5	1	1	0.000000	38.800000	38.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	24	0	0	0
288	18	2	2	0.000000	69.666667	69.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	63	0	0	0
289	52	0	1	0.000000	21.076923	21.076923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	45	0	0	0
290	8	1	1	0.000000	10.625000	10.625000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
291	57	0	1	0.000000	20.333333	20.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	36	0	0	0
292	39	1	0	0.000000	9.666667	9.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
293	8	1	2	0.000000	46.000000	46.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	22	0	0	0
294	22	0	0	0.000000	28.000000	28.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	25	0	0	0
295	106	0	0	0.000000	26.698113	20.613208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	75	0	0	0
296	10	0	0	0.000000	22.200000	22.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
297	29	0	0	0.000000	31.931034	31.931034	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	31	0	0	0
298	11006	1	0	0.000000	10.920044	8.309922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2406	0	0	0
299	41	1	1	0.000000	15.390244	10.634146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	63	0	0	0
300	0	1	2	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	0	381	0	0	0
301	46	0	0	0.000000	31.717391	31.717391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	34	0	0	0
302	6	0	0	0.000000	35.000000	35.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	22	0	0	0
303	6	0	0	0.000000	17.166667	17.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
304	9	0	0	0.000000	21.333333	21.333333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
305	23	0	0	0.000000	25.521739	25.521739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	23	0	0	0
306	2294	0	1	0.000000	11.871840	10.852223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	516	0	0	0
307	65	2	2	0.000000	31.861538	31.861538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	46	0	0	0
308	33	1	1	0.000000	12.727273	12.727273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
309	34	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
310	400	2	0	0.000000	24.947500	24.947500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	222	0	0	0
311	220	2	2	0.000000	36.481818	24.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	161	0	0	0
312	74	1	1	0.000000	16.297297	16.297297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	31	0	0	0
313	142	2	1	0.000000	38.845070	38.845070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	121	0	0	0
314	233	2	2	0.000000	44.261803	36.193133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	211	0	0	0
315	398	1	2	0.000000	30.713568	27.354271	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	254	0	0	0
316	9007	1	0	0.000000	13.258466	13.183413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2254	0	0	0
317	107	0	0	0.000000	28.429907	28.429907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	75	0	0	0
318	1	0	0	0.000000	32.000000	32.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	23	0	0	0
319	15	0	0	0.000000	24.600000	24.600000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
320	3	0	0	0.000000	34.666667	34.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	9	0	0	0
321	3	3	0	0.000000	22.666667	22.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	10	0	0	0
322	1	4	4	0.000000	402.000000	287.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	191	0	0	0
323	1	9	4	0.000000	475.000000	343.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	298	0	0	0
324	1	2	4	0.000000	127.000000	119.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	78	0	0	0
325	1	2	2	0.000000	25.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
326	2	1	1	0.000000	10.500000	10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
327	1	2	1	0.000000	13.000000	13.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
328	1	3	2	0.000000	10.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	5	0	0	0
329	9442	0	2	0.000000	11.843571	4.803749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2104	0	0	0
330	199	0	0	0.000000	25.396985	25.396985	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	101	0	0	0
331	13	1	1	0.000000	29.769231	29.769231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	30	0	0	0
332	11	2	2	0.000000	33.909091	33.909091	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	22	0	0	0
333	11	2	2	0.000000	40.363636	40.363636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	26	0	0	0
334	1	1	1	0.000000	25.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	14	0	0	0
335	25	1	1	0.000000	15.680000	15.680000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
336	37	1	1	0.000000	14.324324	14.324324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	15	0	0	0
337	11	2	2	0.000000	41.818182	41.818182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	21	0	0	0
338	11	2	2	0.000000	43.090909	43.090909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	25	0	0	0
339	1	1	1	0.000000	31.000000	31.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
340	1	1	1	0.000000	29.000000	29.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
341	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	9	0	0	0
342	1	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
343	12678	0	1	0.000000	12.885708	1.905032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	3020	0	0	0
344	27	1	0	0.000000	14.703704	14.703704	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	24	0	0	0
345	110	2	2	0.000000	52.781818	52.781818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	131	0	0	0
346	8	2	2	0.000000	47.875000	47.875000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	32	0	0	0
347	11	1	1	0.000000	11.363636	11.363636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	8	0	0	0
348	99	1	1	0.000000	48.060606	48.060606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	101	0	0	0
349	69	1	1	0.000000	42.478261	42.478261	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	79	0	0	0
350	17	2	2	0.000000	155.705882	155.705882	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	72	0	0	0
351	1	1	2	0.000000	138.000000	138.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	53	0	0	0
352	23	1	1	0.000000	29.260870	29.260870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	0
353	75	1	1	0.000000	24.480000	15.693333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	34	0	0	0
354	28	0	0	0.000000	25.607143	25.607143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	31	0	0	0
355	60	1	1	0.000000	29.683333	29.683333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	36	0	0	0
356	18	1	1	0.000000	169.666667	169.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	61	0	0	0
357	0	1	2	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	0	339	0	0	0
358	2	3	2	0.000000	43.000000	43.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	44	0	0	0
359	1	2	2	0.000000	13.000000	13.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	9	0	0	0
360	1	3	2	0.000000	128.000000	128.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	23	0	0	0
361	1	0	2	0.000000	14.000000	14.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
362	2	0	2	0.000000	39.000000	39.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	25	0	0	0
363	1	2	1	0.000000	70.000000	36.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
364	6	1	1	0.000000	75.166667	47.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	52	0	0	0
365	1	2	2	0.000000	78.000000	78.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	16	0	0	0
366	8	2	1	0.000000	25.500000	25.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	21	0	0	0
367	1	3	4	0.000000	581.000000	508.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	316	0	0	0
368	1	3	3	0.000000	10910.000000	10910.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	405	0	0	0
369	1	2	3	0.000000	404.000000	404.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	235	0	0	0
370	1	2	4	0.000000	151.000000	151.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	161	0	0	0
371	1	3	2	0.000000	171.000000	127.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	147	0	0	0
372	1	1	2	0.000000	119.000000	91.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	106	0	0	0
373	1	2	2	0.000000	120.000000	74.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	108	0	0	0
374	18	2	1	0.000000	34.722222	28.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	123	0	0	0
375	12	2	1	0.000000	24.416667	24.416667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	44	0	0	0
376	4	2	1	0.000000	22.500000	22.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	15	0	0	0
377	2	1	0	0.000000	18.500000	18.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	19	0	0	0
378	1	2	2	0.000000	36.000000	36.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	80	0	0	0
379	13072	1	1	0.000000	11.266830	0.116279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2781	0	0	0
380	7	2	1	0.000000	143.000000	89.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	155	0	0	0
381	1	2	0	0.000000	20.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	4	0	0	0
382	2	1	2	0.000000	6.500000	6.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
383	1	2	2	0.000000	194.000000	194.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	134	0	0	0
384	1	2	3	0.000000	226.000000	226.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	151	0	0	0
385	1	3	2	0.000000	224.000000	224.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	162	0	0	0
386	1	1	2	0.000000	232.000000	232.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	169	0	0	0
387	1	2	2	0.000000	224.000000	224.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	164	0	0	0
388	1	2	2	0.000000	226.000000	226.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	162	0	0	0
389	1	2	1	0.000000	220.000000	220.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	156	0	0	0
390	2	2	1	0.000000	193.500000	193.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	146	0	0	0
391	1	2	2	0.000000	184.000000	184.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	113	0	0	0
392	1	3	2	0.000000	169.000000	169.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	97	0	0	0
393	1	3	1	0.000000	148.000000	148.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	82	0	0	0
394	1	4	1	0.000000	132.000000	132.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	70	0	0	0
395	1	3	3	0.000000	207.000000	207.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	99	0	0	0
396	1	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	6	0	0	0
397	1	2	2	0.000000	20.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
398	1	0	1	0.000000	7.000000	7.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
399	2	1	2	0.000000	105.500000	105.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	75	0	0	0
400	2	2	3	0.000000	150.000000	150.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	115	0	0	0
401	1	1	2	0.000000	167.000000	167.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	110	0	0	0
402	1	3	2	0.000000	73.000000	73.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	31	0	0	0
403	1	1	2	0.000000	65.000000	65.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	33	0	0	0
404	1	9	5	0.000000	1980.000000	1741.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	420	0	0	0
405	2	2	1	0.000000	97.500000	97.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	40	0	0	0
406	1	2	1	0.000000	71.000000	71.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	24	0	0	0
407	1	1	0	0.000000	12.000000	12.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	12	0	0	0
408	19689	1	1	0.000000	10.594240	0.947839	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	3998	0	0	0
409	0	6	2	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	0	195	0	0	0
410	1	5	1	0.000000	512.000000	304.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	258	0	0	0
411	1	2	3	0.000000	159.000000	158.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	57	0	0	0
412	1	2	2	0.000000	137.000000	136.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	39	0	0	0
413	1	1	1	0.000000	119.000000	94.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	23	0	0	0
414	1	2	2	0.000000	157.000000	120.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	15	0	0	0
415	4	2	1	0.000000	139.750000	117.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	22	0	0	0
416	1	3	1	0.000000	148.000000	118.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	13	0	0	0
417	3	2	1	0.000000	106.000000	58.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	78	0	0	0
418	1	3	2	0.000000	208.000000	208.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	48	0	0	0
419	2	0	2	0.000000	29.000000	29.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	3	0	0	0
420	1	1	3	0.000000	136.000000	136.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	95	0	0	0
421	1	2	3	0.000000	73.000000	73.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	43	0	0	0
422	1	3	3	0.000000	210.000000	210.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	113	0	0	0
423	1	2	3	0.000000	88.000000	88.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	31	0	0	0
424	1	3	3	0.000000	213.000000	213.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	148	0	0	0
425	1	5	3	0.000000	230.000000	230.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	157	0	0	0
426	2	1	0	0.000000	14.000000	14.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	7	0	0	0
427	2	1	2	0.000000	43.500000	43.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	18	0	0	0
428	2	2	3	0.000000	58.500000	58.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	27	0	0	0
429	2	3	2	0.000000	105.000000	105.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	54	0	0	0
430	2	3	2	0.000000	109.000000	109.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	60	0	0	0
431	3	1	1	0.000000	11.666667	11.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	11	0	0	0
432	7	0	1	0.000000	14.000000	14.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	2	0	0	0
433	36	1	1	0.000000	20.583333	17.361111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	25	0	0	0
434	1	6	3	0.000000	498.000000	151.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	233	0	0	0
435	1	2	1	0.000000	255.000000	95.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	81	0	0	0
436	1258	0	0	0.000000	38.557234	38.557234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	891	0	0	0
437	10	1	0	0.000000	27.000000	27.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	24	0	0	0
438	4	2	2	0.000000	58.500000	58.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	39	0	0	0
